Repository,YAML File,YAML File Path,Status,Violations
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_mrp_relevant_lt_csot_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_mrp_relevant_lt_csot_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_po_requisitions_csot_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_po_requisitions_csot_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_product_hist_ref_1_prt_gp_savings_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_product_hist_ref_1_prt_gp_savings_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_sc_materials_sot_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_sc_materials_sot_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_should_cost_ref_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_should_cost_ref_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_vendor_mas_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_vendor_mas_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_commodity_classification_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_commodity_classification_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_commodity_classification_po_details_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_commodity_classification_po_details_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_supplier360_app_s360_vmi_supplier_po_report_pdl_to_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_supplier360_app_s360_vmi_supplier_po_report_pdl_to_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion__btp_cyber_security_box_out_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion__btp_cyber_security_box_out_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Outgestion__btp_spend_box_out_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion__btp_spend_box_out_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Outgestion__btp_to_gears_mysql_po_receipt_out_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion__btp_to_gears_mysql_po_receipt_out_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Outgestion__btp_to_gears_mysql_pr_out_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion__btp_to_gears_mysql_pr_out_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Smartsheet2GP__ing_supply_chain_smartsheet2gp_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Smartsheet2GP__ing_supply_chain_smartsheet2gp_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Source2GP__pgsdwh__ing_supply_btp_imanage_box2GP_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Source2GP__pgsdwh__ing_supply_btp_imanage_box2GP_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Source2GP__pgsdwh__ing_supply_chain_mli_fref_box2GP_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Source2GP__pgsdwh__ing_supply_chain_mli_fref_box2GP_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Source2GP__power_buyer2portal_nonartifact_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Source2GP__power_buyer2portal_nonartifact_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_SOURCE2GP__scx_party_psql2gp_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_SOURCE2GP__scx_party_psql2gp_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_SOURCE2GP__scx_pubsub_psql2gp_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_SOURCE2GP__scx_pubsub_psql2gp_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_SOURCE2GP__scx_referencedata_psql2gp_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_SOURCE2GP__scx_referencedata_psql2gp_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_FDL2PDL_Batch_BTP_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_FDL2PDL_Batch_BTP_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_FDL2PDL_Batch_Perceptive_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_FDL2PDL_Batch_Perceptive_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_FDL2PDL_Custom_AP_PO_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_FDL2PDL_Custom_AP_PO_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_Outgestion__logistics_mli_cost_csot_out_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_Outgestion__logistics_mli_cost_csot_out_EDL2.yml,Compliant,
